學校,年度,科目,題號,單元,題型,答案,答案來源,釋疑校對,阿摩校對,詳解,題目圖,詳解連結,狀態,錯因,備註
中國醫藥大學,111,化學,17,未分類,"17. 某化合物含x 個結晶水,該水合物1.00 克加熱完全除去結晶水後,重量變成0.64 克,則 該水合物之式量為下列何者? (A) 32x (B) 34(1–x) (C) 50x (D) 64x",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q017\CMU_111_chem_q017_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,18,未分類,"18. 某物質由Al、Ga 和As 所構成,當這些元素在此物質中的莫耳分率分別為0.25、0.26 和 0.49,則這物質是? (A) n 型半導體 (B) p 型半導體 (C) 金屬導體 (D) 絕緣體",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q018\CMU_111_chem_q018_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,19,未分類,"19. 完成以上分子的Lewis 結構後,該分子具有__________σ 鍵和__________ π 鍵。 (A) 6 個,3 個 (B) 11 個,3 個 (C) 13 個,2 個 (D) 13 個,3 個",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q019\CMU_111_chem_q019_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,20,未分類,"20. 下列反應的起始物為何? 1. CH3I 2. Ag2O, H2O ? N 3.  (A) (B) (C) (D) N N N N",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q020\CMU_111_chem_q020_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,21,酸鹼/溶液,"21. Ninhydrin 可用來檢測α 胺基酸,在加熱及pH 為5~7 的條件下,α 胺基酸會與兩分子的 ninhydrin 反應形成藍紫色化合物A、二氧化碳及B,請問化合物B 為何? (A) RH (B) RCHO (C) RCH2OH (D) RCH3",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q021\CMU_111_chem_q021_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,22,未分類,22. 下列化合物何者可以藉由Mannich 反應來製備? (A) (B) (C) (D),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q022\CMU_111_chem_q022_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,23,酸鹼/溶液,"23. 飽和鉻酸銀水溶液中銀離子的濃度為1.6  10–4 M,請問鉻酸銀的Ksp 為何? (A) 2.0  10–12 (B) 4.1  10–12 (C) 2.6  10–8 (D) 5.1  10–8",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q023\CMU_111_chem_q023_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,24,未分類,"24. 某化合物5.00 克溶於水形成100.0 毫升的溶液,此溶液在25 °C 時其滲透壓為25 torr,假 如化合物溶於水後會解離產生兩個離子,則此化合物的莫耳質量為何? (A) 1,560 g/mol (B) 18,600 g/mol (C) 37,200 g/mol (D) 74,300 g/mol",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q024\CMU_111_chem_q024_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,25,未分類,25. 下列分子何者偶級距(dipole moment)為零? (A) XeF2 (B) O3 (C) SCl4 (D) ICl3,D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q025\CMU_111_chem_q025_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,26,未分類,26. 八面體形化合物[MA2B2C2]具有多少個幾何異構物?(A、B 及C 為配位基) (A) 3 (B) 4 (C) 5 (D) 6,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q026\CMU_111_chem_q026_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,27,芳香族/有機反應,27. 紅外線光譜中用來判斷雙取代苯化合物是屬於鄰位、間位或是對位的區域是屬於分子的何 種振動模式? (A) 碳碳鍵伸縮(stretching)振動 (B) 碳氫鍵伸縮(stretching)振動 (C) 碳碳鍵彎曲(bending)振動 (D) 碳氫鍵彎曲(bending)振動,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q027\CMU_111_chem_q027_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,28,未分類,28. 下列反應之產物為何? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q028\CMU_111_chem_q028_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,29,未分類,29. 下列化合物的燃燒熱(heat of combustion)由高至低排列為何? (A) I > III > II (B) I > II > III (C) II > I > III (D) III > I > II,D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q029\CMU_111_chem_q029_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,30,未分類,30. 下列反應生成主要產物結構為何? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q030\CMU_111_chem_q030_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,31,未分類,31. 化合物FCH2CH2F 之最穩定的構型如下: 請問化合物FCH2CH2OH 之最穩定的構型為何? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q031\CMU_111_chem_q031_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,32,未分類,32. 下列反應生成主要產物結構為何? (A) (B) (C) (D),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q032\CMU_111_chem_q032_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,33,未分類,33. 下列反應生成主要產物結構為何? (A) (B) (C) (D),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q033\CMU_111_chem_q033_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,34,未分類,34. 下列反應生成主要產物結構為何? (A) (B) (C) (D),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q034\CMU_111_chem_q034_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,35,芳香族/有機反應,35. 正丁基苯在質譜分析中經由McLafferty 重排斷裂所產生的離子其m/z 為何? (A) 77 (B) 91 (C) 92 (D) 134,B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q035\CMU_111_chem_q035_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,36,未分類,36. 下列反應生成主要產物結構為何? (A) (B) (C) (D),B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q036\CMU_111_chem_q036_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,37,未分類,37. 下列反應生成主要產物結構為何? (A) (B) (C) (D),B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q037\CMU_111_chem_q037_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,38,未分類,38. 下列反應生成主要產物結構為何? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q038\CMU_111_chem_q038_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,39,酸鹼/溶液,"39. 將某二質子酸(H2A) 0.10 莫耳溶解在250 毫升的水中,請問溶液中A2– 的濃度為何?(該二 質子酸的Ka1 = 1.0 × 10–5,Ka2 = 1.0 × 10–10) (A) 1.0 × 10–10 M (B) 4.0 × 10–6 M (C) 1.0 × 10–5 M (D) 0.40 M",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q039\CMU_111_chem_q039_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,40,酸鹼/溶液,"40. 一指示劑HIn 的Ka = 1 × 10–8,則當在pH = 6.0 時,HIn/In–的比是多少? (A) 1/100 (B) 1/1 (C) 10/1 (D) 100/1",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q040\CMU_111_chem_q040_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,41,未分類,"41. 彈卡計(bomb calorimeter)的熱容量為2.10 kJ/K。某氣體樣品0.196 克在該彈卡計中燃燒, 溫度增加2.15 K,請問1 莫耳此氣體的燃燒熱為何?(假設氣體的分子量為28.0 g/mol) (A) –6.45 × 102 kJ (B) –1.26 × 102 kJ (C) –2.30 × 101 kJ (D) –4.52 kJ",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q041\CMU_111_chem_q041_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,42,未分類,42. 下列反應生成主要產物結構為何? (A) (B) (C) (D),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q042\CMU_111_chem_q042_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,43,未分類,43. 下列反應生成主要產物結構為何? (A) (B) (C) (D),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q043\CMU_111_chem_q043_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,44,未分類,44. 下列反應生成主要產物結構為何? (A) (B) (C) (D),B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q044\CMU_111_chem_q044_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,45,未分類,45. 下列反應生成主要產物結構為何? (A) (B) (C) (D),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q045\CMU_111_chem_q045_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,46,未分類,46. 下列反應生成主要產物結構為何? (A) (B) (C) (D),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q046\CMU_111_chem_q046_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,47,未分類,47. 下列反應生成主要產物結構為何? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q047\CMU_111_chem_q047_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,48,未分類,48. 下列反應生成主要產物結構為何? (A) (B) (C) (D),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q048\CMU_111_chem_q048_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,49,未分類,49.,B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q049\CMU_111_chem_q049_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,111,化學,50,未分類,50.,B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\111\chemistry\q050\CMU_111_chem_q050_full.png,,待複習,,中國醫111化學完整題圖；每題單張圖片包含題幹與所有選項。
