學校,年度,科目,題號,單元,題型,答案,答案來源,釋疑校對,阿摩校對,詳解,題目圖,詳解連結,狀態,錯因,備註
中國醫藥大學,107,化學,40,鍵結/光譜,40. 下列最短之鍵長(bond length)為何? (A) C-C 鍵 (B) C=C 鍵 (C) C=O 鍵 (D) H-H 鍵 (E) O-H 鍵,E,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\107\chemistry\q040\CMU_107_chem_q040_full.png,,待複習,,中國醫107化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,107,化學,41,未分類,"41. 經由下列反應後生成化合物N,請問化合物N 之結構為何?",A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\107\chemistry\q041\CMU_107_chem_q041_full.png,,待複習,,中國醫107化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,107,化學,42,未分類,"42. 經由下列反應後生成化合物I,請問化合物I 之結構為何?",B,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\107\chemistry\q042\CMU_107_chem_q042_full.png,,待複習,,中國醫107化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,107,化學,43,酸鹼/溶液,43. 下列那個反應式無法得到羧酸(carboxylic acid)類化合物?,A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\107\chemistry\q043\CMU_107_chem_q043_full.png,,待複習,,中國醫107化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,107,化學,44,未分類,"44. 經由下列反應後生成化合物R,請問化合物R 之結構為何? (A) I、II、VI (B) II、V (C) II、IV (D) I、III、V、VI (E) I、III、IV",A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\107\chemistry\q044\CMU_107_chem_q044_full.png,,待複習,,中國醫107化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,107,化學,45,未分類,"45. 下圖為某化合物L 之核磁共振光譜,請問此化合物L 之結構為何?",C,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\107\chemistry\q045\CMU_107_chem_q045_full.png,,待複習,,中國醫107化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,107,化學,46,未分類,46. 下列反應式何者有誤?,E,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\107\chemistry\q046\CMU_107_chem_q046_full.png,,待複習,,中國醫107化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,107,化學,47,未分類,47. 下列反應式何者正確?,E,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\107\chemistry\q047\CMU_107_chem_q047_full.png,,待複習,,中國醫107化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,107,化學,48,未分類,"48. 經由下列反應後生成化合物Q,請問化合物Q 之結構為何?",B,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\107\chemistry\q048\CMU_107_chem_q048_full.png,,待複習,,中國醫107化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,107,化學,49,未分類,"49. 經由下列反應後生成化合物P,請問化合物P 之結構為何?",A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\107\chemistry\q049\CMU_107_chem_q049_full.png,,待複習,,中國醫107化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,107,化學,50,未分類,"50. 經由下列反應後生成化合物K,請問化合物K 之結構為何?",E,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\107\chemistry\q050\CMU_107_chem_q050_full.png,,待複習,,中國醫107化學完整題圖；每題單張圖片包含題幹與所有選項。
