學校,年度,科目,題號,單元,題型,答案,答案來源,釋疑校對,阿摩校對,詳解,題目圖,詳解連結,狀態,錯因,備註
中國醫藥大學,114,化學,11,酸鹼/溶液,"11. 下列醇類分子(I−III),在酸性條件下解離(ionization)產生碳陽離子的難易程度,由難至易依 序為何? (A) I < III < II (B) II < III < I (C) III < I < II (D) III < II < I",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q011\CMU_114_chem_q011_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,12,未分類,12. 下列反應的主要產物為何? (A) (B) (C) (D),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q012\CMU_114_chem_q012_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,13,未分類,13. 分子式為C3H4Cl2 的化合物總共有多少個(包含光學異構物)? (A) 8 (B) 9 (C) 10 (D) 11,B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q013\CMU_114_chem_q013_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,14,酸鹼/溶液,"14. 下列鹼基何者只存在於核醣核酸(RNA)中,而不存在於去氧核醣核酸(DNA)中? (A) 胞嘧啶 (cytosine) (B) 鳥嘌呤 (guanine) (C) 胸腺嘧啶 (thymine) (D) 尿嘧啶 (uracil)",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q014\CMU_114_chem_q014_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,15,未分類,"15. 葡萄糖分子中含有5 個羥基(hydroxyl),則乳糖分子中含有幾個羥基? (A) 5 (B) 8 (C) 9 (D) 10",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q015\CMU_114_chem_q015_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,16,未分類,16. 下列反應最終產物含有多少個羰基(carbonyl)? (A) 2 (B) 4 (C) 6 (D) 8,C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q016\CMU_114_chem_q016_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,17,未分類,17. 下列分子的IUPAC 系統命名為何? (A) (E)-pent-1-yn-3-ene (B) (E)-pent-2-en-4-yne (C) (E)-pent-3-en-1-yne (D) (E)-pent-4-yn-2-ene,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q017\CMU_114_chem_q017_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,18,芳香族/有機反應,"18. 下列重氮離子化合物(I−IV)與苯酚(phenol)進行偶氮偶合(azo-coupling)反應時,反應性由低 至高依序為何? (A) I < III < IV < II (B) II < IV < I < III (C) II < IV < III < I (D) III < I < IV < II",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q018\CMU_114_chem_q018_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,19,未分類,19. 下列反應的主要產物為何? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q019\CMU_114_chem_q019_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,20,酸鹼/溶液,"20. 下列關於Diels-Alder 反應的敘述何者錯誤? (A) 反應具有立體專一性(stereospecific) (B) 反應都是由雙烯(diene)提供HOMO 分子軌域,親雙烯(dienophile)提供LUMO 分子 軌域 (C) 雙烯上具有推電子基及親雙烯上具有拉電子基時,會有利於反應的進行 (D) 雙烯上具有拉電子基及親雙烯上具有推電子基時,會有利於反應的進行",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q020\CMU_114_chem_q020_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,21,酸鹼/溶液,"21. 下列含氮化合物,何者氮原子的親和性(nucleophilicity)最強? (A) (B) (C) (D)",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q021\CMU_114_chem_q021_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,22,未分類,"22. 下列檢驗方式,何者可以用來區分甲醇與乙醇? (A) Carbylamine test (B) Fehling’s test (C) Iodoform test (D) Tollen’s test",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q022\CMU_114_chem_q022_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,23,酸鹼/溶液,"23. 下列碳氫化合物,何者具有最強的酸性? (A) (B) (C) (D)",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q023\CMU_114_chem_q023_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,24,未分類,24. 下列化合物進行單一溴化反應的產物為何? (A) (B) (C) (D),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q024\CMU_114_chem_q024_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,25,未分類,"25. 下列胺類化合物(I−IV),沸點由低到高依序為何? (A) III < I < IV < II (B) III < IV < II < I (C) IV < III < I < II (D) IV < III < II < I",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q025\CMU_114_chem_q025_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,26,芳香族/有機反應,"26. 將10 mL 的0.1 M 苯甲酸(C6H5COOH)水溶液與10 mL 的0.1 M 氫氧化鈉(NaOH)水溶液混 合,關於反應後的混合溶液,下列何者為正確選項? (A) 混合溶液的H+濃度等於OH−濃度 (B) 混合溶液主要含有苯甲酸分子與苯甲酸根(benzoate)離子 (C) 混合溶液主要含有苯甲酸根離子 (D) 反應後的混合溶液呈酸性",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q026\CMU_114_chem_q026_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,27,鍵結/光譜,"27. 當氧氣分子(O2)獲得一個電子後,所得化合物之鍵級(bond order)為多少? (A) 1 (B) 1.5 (C) 2 (D) 2.5",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q027\CMU_114_chem_q027_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,28,未分類,28. 下列哪個選項中的化合物是順磁物質? (A) NO (B) CO (C) N2 (D) Ni(CO)4,D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q028\CMU_114_chem_q028_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,29,未分類,29. 下列哪一個配位化合物中的過渡金屬(transition metal)具有d8 電子組態(d8 configuration)? (A) [Ti(H2O)6]2+ (B) [Zn(NH3)4]2+ (C) [Mn(CN)6]3− (D) [NiBr4]2−,C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q029\CMU_114_chem_q029_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,30,未分類,30. 下列哪個化合物是非極性分子? (A) NCl3 (B) PBr3 (C) CO2 (D) SF2,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q030\CMU_114_chem_q030_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,31,未分類,31. 一個3s 軌域總共包含幾個節面(nodal plane)? (A) 1 (B) 2 (C) 3 (D) 4,C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q031\CMU_114_chem_q031_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,32,未分類,"32. 在一大氣壓且0 °C 下,下列哪一個分子是液態? (A) 二氧化碳(CO2) (B) 氫化鈉(NaH) (C) 溴(Br2) (D) 甲烷(CH4)",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q032\CMU_114_chem_q032_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,33,鍵結/光譜,"33. 在氫氧化銨水溶液(NH4OH(aq))中,最主要存在於分子間的作用力類型為下列何者? (A) 氫鍵(hydrogen bonding) (B) 離子鍵結(ionic bonding) (C) 偶極–偶極作用力(dipole-dipole interaction) (D) 倫敦分散力(London dispersion force)",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q033\CMU_114_chem_q033_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,34,酸鹼/溶液,"34. 蛋白質的α-螺旋(alpha-helix)結構能穩定地維持螺旋狀,主要歸因於下列哪一種因素? (A) 氫鍵(hydrogen bonding) (B) 離子鍵結(ionic bonding) (C) 旋光性(optical activity) (D) π–π 作用力(π–π interaction)",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q034\CMU_114_chem_q034_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,35,未分類,"35. 關於電池完全放電的情況,下列哪個選項為正確的描述? (A) 標準自由能變化(standard Gibbs free energy change) G° = 0 (B) 自由能變化(Gibbs free energy change)G = 0 (C) 標準電池電位(standard cell potential) E° = 0 (D) 反應商(reaction quotient) Q = 1",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q035\CMU_114_chem_q035_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,36,酸鹼/溶液,"36. 某生將15.7 g 的硝酸銨(NH4NO3)溶解於150.0 mL 水中,配置為水溶液(稱此為溶液I)。該 生取出20.0 mL 的溶液I,並加入水,使其總體積達到75.0 mL (稱此為溶液II)。接著,取 出15.0 mL 的溶液II,並加入25.0 mL 的水(稱此為溶液III)。最後,再混合10.0 mL 的溶 液II 和10.0 mL 的溶液III,得到溶液IV。 請問最終溶液IV 的硝酸銨在水中的濃度最接近下列何者? (A) 0.18 M (B) 0.24 M (C) 0.36 M (D) 0.48 M",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q036\CMU_114_chem_q036_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,37,酸鹼/溶液,"37. 50.0 mL 的0.22 M 氫氧化鈉(NaOH)水溶液與75.0 mL 的0.10 M 鹽酸(HCl)水溶液混合,進 行中和反應。下列哪一個選項為正確的描述? (A) NaOH 是限量試劑(limiting reagent) (B) 反應後,Na+的濃度大於OH−的濃度 (C) 反應後,Na+的濃度等於Cl−的濃度 (D) 反應後,Na+的濃度仍然是0.22 M",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q037\CMU_114_chem_q037_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,38,未分類,"38. 下列選項中,哪一個元素具有最小的游離能(ionization energy)? (A) 碳(C) (B) 磷(P) (C) 鋁(Al) (D) 鎂(Mg)",C,官方釋疑更正,已查官方釋疑公告，已套用更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q038\CMU_114_chem_q038_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,39,未分類,"39. 在理想氣體條件下,以下哪一個選項為正確的描述? (A) 不同氣體粒子的平均速率(average velocity)和氣體溫度成正比 (B) 在標準狀況(STP)下,氣體數量和重量成反比 (C) 氣體對容器壁施加壓力,是由於氣體分子與容器壁的碰撞所造成的 (D) 氣體粒子之間只有微弱作用力",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q039\CMU_114_chem_q039_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,40,未分類,"40. 關於道耳頓的原子理論(Dalton’s atomic theory),下列概念在此理論中,共有幾個被討論? I. 原子的概念 II. 同位素的概念 III. 質子的概念 IV. 中子的概念 V. 電子的概念 (B) 共2 個 (C) 共3 個 (D) 共4 個 (A) 共1 個",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q040\CMU_114_chem_q040_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,41,酸鹼/溶液,"41. 將化合物皆以水為溶劑的條件下配置溶液,HC2H3O2 和HF 水溶液都是弱酸,而HF 水溶 液的酸性強於HC2H3O2 水溶液,HCl 水溶液則是強酸。根據以上資訊,下列物質在水中的 鹼性強度由強至弱,何者是正確選項? (A) C2H3O2− > F− > H2O > Cl− (B) Cl− > F− > C2H3O2− > H2O (C) C2H3O2− > F− > Cl− > H2O (D) OH− > C2H3O2− > Cl−> F−",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q041\CMU_114_chem_q041_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,42,未分類,"42. 關於硫(S)原子的價電子(valence electron)組態,下列哪個是正確的選項? (A) 1s22s22p63s23p4 (B) 1s22s22p63s23p64s24p4 (C) 3s23p4 (D) 1s22s22p4",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q042\CMU_114_chem_q042_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,43,未分類,"43. 根據價殼層電子對排斥(VSEPR)理論,於PCl3 分子結構中,Cl−P−Cl 的鍵角最接近下列選 項的哪個值? (A) 90∘ (B) 107∘ (C) 120∘ (D) 180∘",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q043\CMU_114_chem_q043_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,44,未分類,"44. 學生在實驗室中將氫化鈉(NaH)加到過量的水中進行反應,常溫常壓下,反應會如何進行? (A) NaH(s) + H2O(l) → H2(g) + NaOH(aq) (B) 4NaH(s) + 2H2O(l) → 4H2(g) + 4Na(s) + O2(g) (C) 2NaH(s) + H2O(l) → Na2O(s) + 2H2(g) (D) NaH(s) + 3H2O(l) → 3H2(g) + O2(g) + NaOH(aq)",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q044\CMU_114_chem_q044_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,45,鍵結/光譜,"45. 根據分子軌域理論(molecular orbital theory),下列哪一個分子的電子組態(electron configuration)可以被描述為: (σls)2(σls*)2(σ2s)2(σ2s*)2(π2p)4(σ2p)2 ? (A) NO (B) HF (C) B2 (D) CO",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q045\CMU_114_chem_q045_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,46,未分類,"46. 下列關於熱力學的描述,哪一個是正確的選項? (A) 在恆溫條件下(constant temperature),化學反應的標準焓變(H°)必定為零 (B) 根據熱力學第二定律,系統的熵變(ΔSsys)必須大於零,即為自發(spontaneous)過程 (C) 如果 ΔSsurr > 0,則該過程處於平衡狀態(equilibrium) (D) 放熱反應不一定是自發過程",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q046\CMU_114_chem_q046_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,47,未分類,"47. 下列選項中,哪一種聚合物只由取代乙烯(substituted ethylene)類型的單體聚合而得? (A) 澱粉 (Starch) (B) 達克隆 (Dacron) (C) 尼龍 (Nylon) (D) 鐵氟龍 (Teflon)",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q047\CMU_114_chem_q047_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,48,未分類,"48. 一溶液中含有2.0 × 10−3 M 的Pb2+ 和1.0 × 10−4 M 的Cu+,兩種離子互相不影響,慢慢 加入碘化鈉至溶液中,請問混合溶液中的碘離子(I−)濃度至少要達到多少,才開始形成CuI(s) 沉澱? (溶解度積常數Ksp (PbI2) = 1.4 × 10−8;Ksp (CuI) = 5.3 × 10−12) (A) [I−] = 5.3 × 10−8 M (B) [I−] = 3.9 × 10−7 M (C) [I−] = 2.6 × 10−5 M (D) [I−] = 1.3 × 10−4 M",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q048\CMU_114_chem_q048_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,49,未分類,"49. 將氨水緩慢滴加至含有Cu2+的水溶液中,一開始觀察到沉澱物產生,最可能是下列哪個選 項的化合物? (A) CuO (B) Cu2O (C) Cu(OH)2 (D) [Cu(NH3)4]2+",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q049\CMU_114_chem_q049_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,114,化學,50,酸鹼/溶液,"50. 下列哪一種配位化合物(coordination compound)與硝酸銀水溶液(AgNO3(aq))進行反應時,最 容易形成氯化銀(AgCl(s))沉澱? (A) Na3CrCl6 (B) Cr(NH3)3Cl3 (C) Na2Cr(C2O4)2Cl2 (D) Cr(NH3)6Cl3",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\114\chemistry\q050\CMU_114_chem_q050_full.png,,待複習,,中國醫114化學完整題圖；每題單張圖片包含題幹與所有選項。
