學校,年度,科目,題號,單元,題型,答案,答案來源,釋疑校對,阿摩校對,詳解,題目圖,詳解連結,狀態,錯因,備註
中國醫藥大學,113,化學,11,未分類,"11. 下列為有機鹵化物在質譜中分子離子(molecular ion,M+)區域的各個訊號之相對強度, 請問此化合物所含的鹵素數目及種類為何? M+ (51) ; M+ + 2 (100) ; M+ + 4 (49) (A) 1 個Br (B) 2 個Br (C) 2 個Cl (D) 1 個Br,1 個Cl",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q011\CMU_113_chem_q011_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,12,未分類,"12. 某一烴類化合物含有偶數個碳原子,將1 莫耳此烴類化合物完全燃燒,需消耗6 莫耳的 氧氣,則該烴類化合物的同分異構物共有多少種? (A) 3 (B) 4 (C) 5 (D) 6",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q012\CMU_113_chem_q012_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,13,未分類,"13. 已知笑氣分解成氮氣與氧氣為一級反應,其半生期為t。若將16 大氣壓的笑氣置於一固定 體積與溫度的容器中,經過多少時間後,此系統的總壓會變為23 大氣壓? (A) 2.0t (B) 2.5t (C) 3.0t (D) 4.0t",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q013\CMU_113_chem_q013_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,14,未分類,"14. 某一難溶鹽AmBn 在水中達AmBn(s) mAn+(aq) + nBm(aq)平衡時,溶解度積常數可 表示為Ksp = 0.5  [An+]3,則此難溶鹽類的化學式可能為下列何者? (A) AB (B) AB2 (C) AB3 (D) A2B",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q014\CMU_113_chem_q014_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,15,未分類,"15. 等重量的丙烯與環丁烷,下列敘述何者正確? (A) 兩者含有相同數目的分子 (B) 兩者完全燃燒時,所釋放的熱量相同 (C) 兩者完全燃燒後,所生成的水分子數相同 (D) 兩者完全燃燒時,所消耗的氧氣分子數不同",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q015\CMU_113_chem_q015_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,16,未分類,"16. 已知反應:Ag(s) + H2S(g) + O2(g)  Ag2S(s) + H2O(l),則將10.8 克的銀與硫化氫3.4 克和 氧氣6.4 克反應後,下列敘述何者正確?(Ag 的原子量為108.0 g/mol) (A) Ag 是限量試劑 (B) H2S 是限量試劑 (C) Ag 與H2S 皆是限量試劑 (D) Ag2S 最多生成6.2 克",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q016\CMU_113_chem_q016_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,17,酸鹼/溶液,"17. HCN 及HF 於25 oC 時,在水中的Ka 分別為6.2  10−10 及7.2  10−4,則以下鹼的強度 順序為何? (A) CN− > F− > H2O (B) F− > CN− > H2O (C) F−> H2O > CN− (D) H2O > F−> CN−",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q017\CMU_113_chem_q017_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,18,未分類,"18. 已知0.1 莫耳CoCl3xNH3 溶於500 克水中,所生成之溶液在1.488 oC 凝固,則x 為多少? (水的凝固點下降常數Kf = 1.86 oC/m) (A) 3 (B) 4 (C) 5 (D) 6",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q018\CMU_113_chem_q018_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,19,酸鹼/溶液,"19. 某未知濃度的亞硫酸氫鈉水溶液80 毫升可與0.2 M 氫氧化鈉水溶液40 毫升作用達到當量 點,則該溶液可使多少毫升的0.1 M 過錳酸鉀酸性水溶液退色? (A) 16 毫升 (B) 32 毫升 (C) 64 毫升 (D) 80 毫升",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q019\CMU_113_chem_q019_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,20,未分類,"20. 下列鹵素離子在二甲基甲醯胺中,何者是最佳的親核劑? (A) Br− (B) Cl− (C) F− (D) I−",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q020\CMU_113_chem_q020_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,21,酸鹼/溶液,"21. 請問10 毫升12 M 的HCl 需加水稀釋至多少體積,其溶液的pH 值才會與0.90 M 的醋酸 水溶液相近?(醋酸的Ka = 1.8  10−5) (A) 30 毫升 (B) 300 毫升 (C) 3 升 (D) 30 升",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q021\CMU_113_chem_q021_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,22,未分類,"22. 已知Mn + Zn2+  Zn + Mn2+,Fe + Co2+  Fe2+ + Co,又Fe + Zn2+不發生反應,則下列 何者正確? (A) 還原力:Fe > Co > Zn (B) 還原力:Zn > Co > Fe (C) 氧化力:Co2+ > Fe2+ > Zn2+ (D) 氧化力:Zn2+ > Fe2+ > Co2+",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q022\CMU_113_chem_q022_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,23,未分類,"23. 下列三種金屬錯離子,中心金屬離子所含的未成對電子總數為何? [Zn(H2O)6]2+、[Ni(CN)4]2− (square planar)、[Co(NH3)6]3+ (strong field) (A) 0 (B) 1 (C) 2 (D) 3",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q023\CMU_113_chem_q023_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,24,未分類,24. 下列分子偶極距不為零的有幾個? BeCl2、CBr4、CS2、H2S、ICl3、O3、SF4、SO3、XeCl2 (A) 2 (B) 3 (C) 4 (D) 5,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q024\CMU_113_chem_q024_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,25,未分類,25. 下列哪個化合物在一般條件下不會形成環狀結構? (A) (B) (C) (D),B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q025\CMU_113_chem_q025_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,26,芳香族/有機反應,26. 關於下列化合物(Acyclovir)的敘述何者不正確? (A) 此化合物具有芳香環 (B) 此化合物含有一個羥基 (C) 此化合物可以產生氫鍵 (D) 此化合物含有四個胺基,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q026\CMU_113_chem_q026_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,27,未分類,27. 於25 °C 時反應Ag+ + 2NH3 [Ag(NH3)2]+之形成常數(formation constant)為1.5  107;反應Ag+ + 2CN− [Ag(CN)2]−之形成常數為1.0  1021。 下列反應於25 °C 時之平衡常數(equilibrium constant)為? [Ag(NH3)2]+ + 2CN− [Ag(CN)2]− + 2NH3 (A) 1.5  10−14 (B) 1.5  1014 (C) 6.7  10−13 (D) 6.7  1013,B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q027\CMU_113_chem_q027_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,28,鍵結/光譜,28. [Cr(en)3]2+有多少個未成對電子(unpaired electron)?(en: ethylene diamine) (A) 1 (B) 2 (C) 3 (D) 5,C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q028\CMU_113_chem_q028_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,29,未分類,"29. 一個由鎂電極(Mg electrode)置於1.0 M Mg(NO3)2 溶液中與銀電極(Ag electrode)置於1.0 M AgNO3 溶液中組成的化學電池,計算此電池在25 °C 下的電壓。 標準還原電位為: Ag+ (1.0 M) + e− Ag(s) E° = 0.80 V Mg2+(1.0 M) + 2e− Mg(s) E° = −2.37 V (A) −1.57 V (B) 1.57 V (C) −3.17 V (D) 3.17 V",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q029\CMU_113_chem_q029_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,30,芳香族/有機反應,"30. 苯的莫耳熔化熱(heat of fusion)與汽化熱(heat of vaporization)分別為10.9 kJ/mol 與31.0 kJ/mol。計算苯由固態 液態與液態 氣態過程中,亂度(entropy)的變化。 (於一大氣壓下,苯於5.5 °C 熔化,80.1 °C 沸騰。) (A) ∆Sfus= 39.1 J/Kmol; ∆Svap= 87.8 J/Kmol (B) ∆Sfus= 391 J/Kmol; ∆Svap= 878 J/Kmol (C) ∆Sfus= 3.91 J/Kmol; ∆Svap= 8.78 J/Kmol (D) ∆Sfus= 3.91 J/Kmol; ∆Svap= 878 J/Kmol",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q030\CMU_113_chem_q030_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,31,酸鹼/溶液,31. 下列哪個酸性化合物可用來準備pH = 8.60 的緩衝溶液? (A) HA (Ka = 2.7  10−3) (B) HB (Ka = 4.4  10−6) (C) HC (Ka = 2.6  10−9) (D) HD (Ka = 4.6  10−12),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q031\CMU_113_chem_q031_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,32,酸鹼/溶液,"32. 三種不同鉀鹽KX,KY 與KZ 之0.10 M 溶液的pH 分別為7.0,9.0 與11.0。HX,HY 與 HZ 酸度大小排列為何? (A) HX > HY > HZ (B) HX > HZ > HY (C) HY > HZ > HX (D) HZ > HY > HX",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q032\CMU_113_chem_q032_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,33,未分類,"33. 將一含0.750 莫耳(mol)的H2 與0.750 莫耳(mol)的I2 置於一個一公升(1.00-L)的不鏽鋼容 器中並加熱至430 °C。此反應H2(g) + I2(g) 2HI(g)之Kc = 54.3。 在反應平衡時H2,I2 與 HI 的濃度分別為何? (A) [H2] = 1.18 M; [I2] = 1.18 M; [HI] = 0.160 M (B) [H2] = 0.160 M; [I2] = 0.160 M; [HI] = 0.160 M (C) [H2] = 0.160 M; [I2] = 0.160 M; [HI] = 1.18 M (D) [H2] = 0.160 M; [I2] = 1.18 M; [HI] = 0.160 M",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q033\CMU_113_chem_q033_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,34,未分類,"34. 乙烷形成甲基自由基是一級反應,在700 °C 時速率常數為5.36 10−4 s−1 此反應半生期為(min)? (A) 0.215 (B) 2.15 (C) 21.5 (D) 215.0",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q034\CMU_113_chem_q034_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,35,未分類,35. 0.010 M 碘化鉀溶液在25 oC 時滲透壓為0.465 大氣壓(atm)。請算出在此濃度下碘化鉀之 凡荷夫常數(van’t Hoff factor)。(氣體常數 R: 0.082 Latm/Kmol) (A) 0.95 (B) 1.9 (C) 3.8 (D) 38.0,D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q035\CMU_113_chem_q035_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,36,未分類,36. 氮氣在25 °C 及一大氣壓(1 atm)時的溶解度為6.8  10−4 mol/L。在此條件下氮氣溶於水中 的濃度為?(一大氣壓下氮氣的分壓為0.78 大氣壓。) (A) 3.4  10−4 M (B) 3.5  10−4 M (C) 5.3  10−4 M (D) 8.7  10−4 M,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q036\CMU_113_chem_q036_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,37,未分類,"37. 下列哪些化合物或離子可以與水形成氫鍵? CH3OCH3, CH4, F−, HCOOH, Na+ (A) F−, HCOOH (B) F−, HCOOH, Na+ (C) CH3OCH3, HCOOH, F− (D) CH3OCH3, CH4, F−, HCOOH, Na+",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q037\CMU_113_chem_q037_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,38,酸鹼/溶液,38. 下列化合物沸點的排列順序何者正確? (A) HI > HBr > HCl > HF (B) SbH3 > AsH3 > PH3 > NH3 (C) H2Te > H2Se > H2S > H2O (D) SnH4 > GeH4 > SiH4 > CH4,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q038\CMU_113_chem_q038_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,39,酸鹼/溶液,39. PF5 分子中心磷原子(phosphorus atom)的混成軌域為? (A) sp3 (B) spd3 (C) sp2d2 (D) sp3d,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q039\CMU_113_chem_q039_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,40,未分類,"40. 下列分子或離子哪些是正四面體結構? SiCl4, SeF4, XeF4, CI4, CdCl2−4 (A) SiCl4, CdCl2−4 (B) SeF4, XeF4, CI4 (C) SiCl4, CI4, CdCl 2−4 (D) SiCl4, SeF4, XeF4, CI4, CdCl2−4",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q040\CMU_113_chem_q040_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,41,未分類,41. 下列哪個分子氮原子與氮原子的鍵長最短? (A) N2 (B) N2O (C) N2H4 (D) N2O4,B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q041\CMU_113_chem_q041_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,42,未分類,"42. 2-甲基-1,3-環己二烯與1 當量的HBr 反應,總共可生成幾個產物(包含立體異構物)? (A) 3 (B) 4 (C) 6 (D) 8",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q042\CMU_113_chem_q042_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,43,未分類,43. 下列反應的主要產物為何? (A) (B) (C) (D),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q043\CMU_113_chem_q043_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,44,未分類,44. 下列反應的主要產物為何? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q044\CMU_113_chem_q044_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,45,未分類,45. 下列反應的主要產物為何?(Ts = -SO2C6H4CH3) (A) (B) (C) (D),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q045\CMU_113_chem_q045_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,46,未分類,46. 下列反應的主要產物為何? (A) (B) (C) (D),B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q046\CMU_113_chem_q046_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,47,未分類,"47. 依據離子半徑大小(由大到小)排列下列等電子物質。 Mg2+, Na+, F−, O2− (A) F− > O2− > Na+ > Mg2+ (B) Mg2+ > Na+ > O2− > F− (C) Mg2+ > O2− > Na+ > F− (D) O2− > F− > Na+ > Mg2+",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q047\CMU_113_chem_q047_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,48,未分類,48. 下列反應的主要產物為何? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q048\CMU_113_chem_q048_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,49,未分類,49. 下列反應的主要產物為何? (A) (B) (C) (D),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q049\CMU_113_chem_q049_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,113,化學,50,未分類,50. 下列反應的主要產物為何? (A) (B) (C) (D),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\113\chemistry\q050\CMU_113_chem_q050_full.png,,待複習,,中國醫113化學完整題圖；每題單張圖片包含題幹與所有選項。
