學校,年度,科目,題號,單元,題型,答案,答案來源,釋疑校對,阿摩校對,詳解,題目圖,詳解連結,狀態,錯因,備註
中國醫藥大學,109,化學,15,未分類,15. 下列哪一個物質中具有最高氧化數的原子? (A) SO3 (B) MnO2 (C) HClO4 (D) K2CO3 (E) K2Cr2O7,D,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q015\CMU_109_chem_q015_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,16,未分類,16. 錯合物M(NH3)2Br2Cl2 有幾種異構物? (A) 3 (B) 4 (C) 6 (D) 12 (E) 15,E,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q016\CMU_109_chem_q016_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,17,未分類,17. 下列哪一個物質是離子溶液? (A) (B) (C) (D) (E),E,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q017\CMU_109_chem_q017_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,18,未分類,18. 下列哪一組分子間的單一氫鍵作用力最大? (A) (B) (C) (D) (E),A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q018\CMU_109_chem_q018_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,19,未分類,19. 核融合反應:2H + 3H → 4He + 1n + energy 2H = 2.0140 amu、3H = 3.0161 amu、4He = 4.0026 amu、1n = 1.0087 amu 試問1 mol 2H 和1 mol 3H 進行核融合反應會放出多少能量(J)?(光速為3 × 108 m/s) (A) 5.55 × 1037 (B) 1.01 × 1036 (C) 9.25 × 1013 (D) 1.69 × 1012 (E) 5.63 × 108,A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q019\CMU_109_chem_q019_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,20,鍵結/光譜,20. 下列哪一個雙原子物質具有最大的鍵級(bond order)? (A) H2 (B) O2 (C) C22 (D) N2 (E) Be2,B,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q020\CMU_109_chem_q020_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,21,未分類,21. 一個4d 軌域共有幾個節面(nodal plane)? (A) 0 (B) 1 (C) 2 (D) 3 (E) 4,D,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q021\CMU_109_chem_q021_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,22,未分類,22. 下列哪一個反應可生成碳烯(carbene)化合物? (A) H2C=C=O / NaOH (B) CH2N2 / H3O+ (C) CHCl3 / KOH (D) CH2I2 / Fe (E) CH2Cl2 / h,C,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q022\CMU_109_chem_q022_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,23,未分類,23. 在540 克的C6H12O6 中含有幾莫耳的氫原子? (A) 3 (B) 5 (C) 18 (D) 20 (E) 36,E,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q023\CMU_109_chem_q023_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,24,未分類,24. 下列哪一個化合物在25 C 下以液體的形態存在? (A) CH4 (B) CH3F (C) CH3Cl (D) CH3Br (E) CH3I,D,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q024\CMU_109_chem_q024_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,25,未分類,"25. 某學生進行一化學反應並隨著時間變化記錄反應物I 的濃度,他發現此反應為反應物I 的 二級反應。下列哪一張是學生觀察到的反應物濃度變化圖? (A) (B) (C) (D) (E)",C,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q025\CMU_109_chem_q025_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,26,未分類,"26. 某化學反應:P + 2Q  R + S,其實驗數據如下表所示。 [Q]0 = 5.0 M [Q]0 = 10.0 M 實驗(I) 實驗(II) 時間 (s) [P] (M) [P] (M) 0 10.0  10–2 10.0  10–2 20 6.67  10–2 5.00  10–2 40 5.00  10–2 3.33  10–2 60 4.00  10–2 2.50  10–2 80 3.33  10–2 2.00  10–2 100 2.86  10–2 1.67  10–2 120 2.50  10–2 1.43  10–2 下列哪一項為正確的反應速率式(rate law)? (A) Rate = k[P]2[Q]2 (B) Rate = k[P]2[Q] (C) Rate = k[P][Q]2 (D) Rate = k[P][Q] (E) Rate = k[P]",A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q026\CMU_109_chem_q026_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,27,未分類,27. 右側反應可生成的主要產物為何? (A) (B) (C) (D) (E),C,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q027\CMU_109_chem_q027_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,28,未分類,28. 右側反應可生成的最終產物為何? (A) (B) (C) (D) (E),D,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q028\CMU_109_chem_q028_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,29,酸鹼/溶液,29. 下列化合物的鹼度由高至低排列何者正確? (I) (II) CH3NHCH3 (III) CH3CH2NH2 (IV) (A) II > IV > III > I (B) IV > I > III > II (C) III > IV > I > II (D) IV > III > II > I (E) I > II > III > IV,D,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q029\CMU_109_chem_q029_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,30,未分類,30. 右側反應可生成的主要產物為何? (A) (B) (C) (D) (E),A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q030\CMU_109_chem_q030_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,31,芳香族/有機反應,31. 下列何者是非芳香性(non-aromatic)分子? (A) (B) (C) (D) (E),A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q031\CMU_109_chem_q031_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,32,未分類,"32. 下列反應可生成加成產物I 與II,請問產物I 的結構為何? (A) (B) (C) (D) (E)",A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q032\CMU_109_chem_q032_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,33,未分類,33. 下列各反應中所預期的主要產物何者錯誤? (A) (B) (C) (D) (E),C,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q033\CMU_109_chem_q033_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,34,未分類,34. 下列各反應中所預期的主要產物何者正確? (A) (B) (C) (D) (E),A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q034\CMU_109_chem_q034_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,35,未分類,35. 右側反應可生成的主要產物為何? (A) (B) (C) (D) (E),E,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q035\CMU_109_chem_q035_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,36,未分類,36. 右側反應可生成的主要產物為何? (A) (B) (C) (D) (E),E,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q036\CMU_109_chem_q036_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,37,未分類,37. 右側反應可生成的主要產物為何? (A) (B) (C) (D) (E),D,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q037\CMU_109_chem_q037_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,38,未分類,38. 下列由高至低排列分子氫化熱(heat of hydrogenation)的順序何者正確? (I) (II) (III) (IV) (A) I > II > III > IV (B) III > IV > I > II (C) II > IV > I > III (D) I > IV > III > II (E) IV > III > II > I,D,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q038\CMU_109_chem_q038_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,39,未分類,39. 下列各反應中所預期的主要產物何者錯誤? (A) (B) (C) (D) (E),E,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q039\CMU_109_chem_q039_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,40,未分類,"40. 右側反應條件為何? (A) i) NH2NH2 / H+; ii) KOH / heat (B) i) NaH; ii) SOCl2 (C) Zn, NaOH, H2O (D) TMSCl / Et3N (E) Pd / C, H2",A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q040\CMU_109_chem_q040_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,41,未分類,41. 下列各反應中所預期的主要產物何者錯誤? (A) (B) (C) (D) (E),D,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q041\CMU_109_chem_q041_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,42,酸鹼/溶液,42. 右側化合物中標示的質子酸性由高至低排列的順序何者正確? (A) III > II > I > IV (B) IV > I > II > III (C) III > IV > II > I (D) II > I > IV > III (E) I > IV > III > II,B,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q042\CMU_109_chem_q042_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,43,未分類,43. 下列反應生成的最終產物(IV)為何? (A) (B) (C) (D) (E),C,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q043\CMU_109_chem_q043_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,44,未分類,44. 下列關於炔類(alkyne)化合物的反應何者錯誤? (A) (B) (C) (D) (E),B,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q044\CMU_109_chem_q044_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,45,未分類,45. 右側反應可生成的主要產物為何? (A) (B) (C) (D) (E),A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q045\CMU_109_chem_q045_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,46,未分類,46. 右側反應可生成的主要產物為何? (A) (B) (C) (D) (E),C,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q046\CMU_109_chem_q046_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,47,未分類,47. 右側反應可生成的主要產物為何? (A) (B) (C) (D) (E),C,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q047\CMU_109_chem_q047_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,48,未分類,48. 下列各反應中所預期的主要產物何者錯誤? (A) (B) (C) (D) (E),A,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q048\CMU_109_chem_q048_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,49,未分類,49. 右側反應可生成的主要產物為何? (A) (B) (C) (D) (E),D,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q049\CMU_109_chem_q049_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,109,化學,50,未分類,50. 下列各反應中所預期的主要產物何者錯誤? (A) (B) (C) (D) (E),B,官方參考答案,未找到官方釋疑公告,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\109\chemistry\q050\CMU_109_chem_q050_full.png,,待複習,,中國醫109化學完整題圖；每題單張圖片包含題幹與所有選項。
