學校,年度,科目,題號,單元,題型,答案,答案來源,釋疑校對,阿摩校對,詳解,題目圖,詳解連結,狀態,錯因,備註
中國醫藥大學,115,化學,11,酸鹼/溶液,"11. 關於酒石酸(tartaric acid,結構式為HO2CCH(OH)CH(OH)CO2H)的敘述,下列選項何 者正確? (A) 該分子結構中含有 2 個對掌性中心,共有 4 個立體異構物 (B) 該分子所有立體異構物均具旋光性 (C) 是一種單質子 α-羥基酸 (D) 在非對掌性環境下,d-酒石酸與 l-酒石酸的熔點與溶解度均相同",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q011\CMU_115_chem_q011_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,12,未分類,12. 下列反應序列(reaction sequence)最終所得到的主要產物為何? (A) (B) (C) (D),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q012\CMU_115_chem_q012_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,13,未分類,"13. 下列二烯(diene)化合物在Grubbs 催化劑的作用下發生閉環烯烴交換反應(ring-closing metathesis, RCM),其主要產物為何? (A) (B) (C) (D)",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q013\CMU_115_chem_q013_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,14,未分類,"14. 兩個異構物在叔丁醇鉀的溶液進行消去(elimination)反應,下列選項何者正確? (A) 順式異構物的反應速率較快 (B) 反式異構物的反應速率較快 (C) 兩者反應速率相當,因為皆經由相同的反應機構進行 (D) 兩者反應速率相當,因為取代基具有相同的空間障礙影響",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q014\CMU_115_chem_q014_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,15,酸鹼/溶液,"15. 下列醇類在硫酸加熱條件下進行反應,請預期產生的主要產物為何? (A) (B) (C) (D)",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q015\CMU_115_chem_q015_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,16,未分類,16. 下列反應的主要產物為何? (A) (B) (C) (D),B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q016\CMU_115_chem_q016_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,17,未分類,17. 下列反應的主要產物為何? (A) (B) (C) (D),B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q017\CMU_115_chem_q017_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,18,未分類,18. 下列反應預期產生的主要產物為何? (A) (B) (C) (D),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q018\CMU_115_chem_q018_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,19,未分類,19. 下列反應序列預期產生的主要產物為何? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q019\CMU_115_chem_q019_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,20,未分類,"20. 下列反應序列中,最終主要產物為何? (A) (B) (C) (D)",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q020\CMU_115_chem_q020_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,21,未分類,21. 下列反應預期產生的主要產物為何? 1) (CH3)2CuLi ? O 2) H2O (A) (B) (C) OH (D) O OH O CH3,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q021\CMU_115_chem_q021_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,22,未分類,22. 下列反應的主要產物為何? (A) (B) (C) (D),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q022\CMU_115_chem_q022_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,23,未分類,23. 下列反應預期產生的最終主要產物為何? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q023\CMU_115_chem_q023_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,24,未分類,"24. 下列選項中的試劑,何者最適合用於完成下列的反應? (A) (B) (C) (D)",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q024\CMU_115_chem_q024_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,25,未分類,25. 下列反應預期產生的主要產物為何? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q025\CMU_115_chem_q025_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,26,未分類,"26. 在0 °C、1 atm 下,固態冰與液態水共存並處於平衡狀態,下列選項何者正確? (A) 系統的自由能變化量(ΔG)小於0 (B) 液態水變為固態冰的過程是放熱反應 (C) 液態水的熵小於固態冰的熵 (D) 微觀狀態下屬於靜態平衡",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q026\CMU_115_chem_q026_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,27,酸鹼/溶液,27. 下列何種物質不含醣類結構? (A) β-環糊精(β-cyclodextrin) (B) 澱粉(starch) (C) 玻尿酸(hyaluronic acid) (D) 穀胱甘肽(glutathione),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q027\CMU_115_chem_q027_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,28,未分類,"28. 關於鑽石與石墨烯的敘述,下列選項何者正確? (A) 鑽石的反鍵結軌域能量較低,因此電子容易移動且具有金屬性 (B) 石墨烯的碳原子以sp2 混成,容易導電 (C) 鑽石的碳原子以sp3 混成,形成三維共價網狀結構,容易導電 (D) 石墨烯的π 軌域能量差較大,因此電子不易移動",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q028\CMU_115_chem_q028_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,29,未分類,29. 下列化合物何者為非極性分子? (A) PCl5 (B) D2O (C) NH3 (D) CH3Cl,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q029\CMU_115_chem_q029_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,30,未分類,30. 各反應(1)至(3)的焓變化量(ΔH): (1) 2C2H2(g) + 5O2(g) → 4CO2(g) + 2H2O(l) ΔH = –2600 kJ (2) C(s) + O2(g) → CO2(g) ΔH = –394 kJ (3) 2H2(g) + O2(g) → 2H2O(l) ΔH = –572 kJ 求下列反應的焓變化量大小? 2C(s) + H2(g) → C2H2(g) (A) 339 kJ (B) 226 kJ (C) 113 kJ (D) –226 kJ,B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q030\CMU_115_chem_q030_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,31,酸鹼/溶液,31. 下列何種物質不是阿瑞尼斯(Arrhenius)鹼? (A) Na2S (B) BaO (C) (CH3)NH2 (D) H2O,D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q031\CMU_115_chem_q031_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,32,未分類,"32. 在2 atm 下,1 莫耳理想氣體進行等溫膨脹,體積增加為原來的兩倍。關於此過程,下列 選項何者正確? (A) 系統放出熱量,且內能減少 (B) 氣體對外作功,且系統內能增加 (C) 氣體對外作功,且系統內能不變 (D) 系統的壓力維持不變",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q032\CMU_115_chem_q032_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,33,未分類,"33. 某反應的反應物初始濃度為 0.1 M,反應進行20 分鐘後,反應物濃度剩下原來的40%。 試求該反應速率常數k(單位:M−1·min−1)為何? (A) 0.15 M−1·min−1 (B) 0.30 M−1·min−1 (C) 0.75 M−1·min−1 (D) 1.50 M−1·min−1",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q033\CMU_115_chem_q033_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,34,未分類,"34. 某係數未平衡的反應式如下: FeCr2O4(s) + K2CO3(s) + O2(g) → K2CrO4(s) + Fe2O3(s) + CO2(g) 現將120 kg 的FeCr2O4、288 kg 的K2CO3 與75 kg 的O2 置於反應容器中反應,實際得到 150 kg 的K2CrO4。(原子量:Fe=55.85,Cr=52.00,O=16.00,C=12.01,K=39.10) 下列選項何者正確? (A) FeCr2O4 為限量試劑 (B) 理論產量為253 kg 的K2CrO4 (C) 實際產率為82% (D) O2 為催化劑",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q034\CMU_115_chem_q034_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,35,未分類,"35. 分子式為C3H4 的化合物,其結構異構物(structural isomers)及幾何異構物(geometric isomers) 的總數為何? (A) 2 (B) 3 (C) 4 (D) 5",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q035\CMU_115_chem_q035_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,36,未分類,"36. 試比較正戊烷(n-pentane)、異戊烷(isopentane)、新戊烷(neopentane)分別與氧氣完全 燃燒後,關於生成二氧化碳的量,下列敘述何者正確? (A) 正戊烷生成最多二氧化碳的量 (B) 異戊烷生成最多二氧化碳的量 (C) 新戊烷生成最多二氧化碳的量 (D) 三者所生成二氧化碳的量相同",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q036\CMU_115_chem_q036_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,37,未分類,37. 下列化合物具有何種官能基? HC≡CCH2CH2C(=O)NH2 (A) 炔基與胺基 (B) 酮基與醯胺基 (C) 炔基與醯胺基 (D) 酮基與胺基,C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q037\CMU_115_chem_q037_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,38,酸鹼/溶液,"38. 關於蛋白質結構的敘述,下列何者正確? (A) 一級結構是由胺基酸的排列順序決定,並主要由氫鍵維持其穩定性 (B) α-螺旋(α-helix)與β-摺疊(β-sheet)為二級結構,穩定性主要來自主鏈之間的氫 鍵作用 (C) 三級結構是由多條多肽鏈組成,以氫鍵形成穩定的空間排列 (D) 蛋白質變性通常在低溫下發生",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q038\CMU_115_chem_q038_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,39,酸鹼/溶液,"39. 關於核醣核酸(RNA)的組成與性質,下列選項何者正確? (A) RNA 相較於DNA 不穩定是因為結構中的鹼基較易被氧化 (B) RNA 的骨架由磷酸與核醣體以醯胺鍵(amide bond)建構 (C) RNA 的穩定性來自鹼基間氫鍵所形成的局部二級結構及鹼基堆疊作用,且通常為 雙股結構 (D) 因為RNA 的核醣體2’-羥基(2’-OH)可作為親核基,因此RNA 的骨架相較於 DNA 的骨架較不穩定",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q039\CMU_115_chem_q039_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,40,未分類,40. 下列何種元素較易形成離子氫化物(ionic hydride)? (A) 鈣(Ca) (B) 矽(Si) (C) 鐵(Fe) (D) 鉛(Pb),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q040\CMU_115_chem_q040_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,41,未分類,"41. 關於離子的水合能(hydration energy),下列選項何者正確? (A) 離子半徑愈大,其水合能愈大 (B) 在下列金屬離子中,其水合能大小關係為:Na+ < Mg2+ < Al3+ (C) 陽離子的水合能通常小於陰離子的水合能 (D) 離子電荷愈高,其水合能愈小",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q041\CMU_115_chem_q041_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,42,鍵結/光譜,"42. 關於核磁共振光譜的敘述,下列選項何者正確? (A) 在1H NMR 光譜中,同一化合物的化學位移會隨外加磁場強度增加而往高磁場方 向移動 (B) 在1H NMR 光譜中,當某氫原子沒有鄰近氫原子時,其訊號必定為單峰,且不受其 它核影響 (C) 在1H NMR 光譜中,訊號分裂(splitting)是由鄰近原子核的自旋偶合所造成 (D) 在1H NMR 光譜中,訊號積分面積可用來直接判斷化合物中碳原子的數量",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q042\CMU_115_chem_q042_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,43,未分類,43. 下列哪一個配位化合物的中心金屬不具有d8 電子組態? (A) [Ni(CN)4]2− (B) [PdCl4]2− (C) [Pt(NH3)4]2+ (D) [Co(NH3)6]3+,D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q043\CMU_115_chem_q043_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,44,未分類,44. 下列哪一個配位化合物的幾何結構最可能為平面四邊形(square planar)? (A) [Ni(CN)4] 2− (B) [NiCl4]2− (C) [Zn(NH3)4]2+ (D) [CoCl4]2−,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q044\CMU_115_chem_q044_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,45,酸鹼/溶液,"45. 第5A 族元素與氫形成的氫化物,其沸點如下: SbH3(–17 °C)、AsH3(–55 °C)、PH3(–87 °C)、NH3(–33 °C) 前三者顯示沸點隨分子量降低而下降,但NH3 的沸點顯著偏離此趨勢。下列選項何者是造 成NH3 沸點偏離此趨勢的主要原因? (A) NH3 分子間具有離子–偶極作用力,故沸點上升 (B) NH3 分子結構為平面三角形,有利於分子間緊密堆積 (C) NH3 分子可形成分子間氫鍵,導致其沸點顯著高於預期 (D) NH3 分子中的氮原子電負度較低,使分子間作用力增強",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q045\CMU_115_chem_q045_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,46,未分類,"46. 在1 atm 下,試比較下列四個化合物的沸點大小? (A) H2O > NH3 > HF > CH4 (B) HF > H2O > NH3 > CH4 (C) H2O > HF > NH3 > CH4 (D) CH4 > NH3 > HF > H2O",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q046\CMU_115_chem_q046_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,47,未分類,"47. 將POCl3 分子結構表示為 則各原子的形式電荷(formal charge)為何? (A) P = 0, O = 0, Cl = 0 (B) P = +1, O = 0, Cl = –1 (C) P= –1, O = –1, Cl = 0 (D) P = +1, O = –1, Cl = 0",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q047\CMU_115_chem_q047_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,115,化學,48,未分類,48. 下列何種物質不含六碳醣結構? (A) 半乳醣(galactose) (B) 乳醣(lactose) (C) 果醣(fructose) (D) 核醣(ribose),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\115\chemistry\q048\CMU_115_chem_q048_full.png,,待複習,,中國醫115化學完整題圖；每題單張圖片包含題幹與所有選項。
